@relation missing_fixed

@attribute Year numeric
@attribute Month numeric
@attribute Day numeric
@attribute Temp numeric
@attribute TMax numeric
@attribute Tmin numeric
@attribute SLP numeric
@attribute Humidity numeric
@attribute PPresure numeric
@attribute VVisiblity numeric
@attribute VavgWindSpeed numeric
@attribute VMWindSpeed numeric
@attribute VGspeed numeric
@attribute RAin numeric
@attribute SNow numeric
@attribute TStrom numeric
@attribute FoG numeric
@attribute AQI numeric
@attribute NowCast numeric
@attribute Raw numeric

@data
2016,7,30,29,32.2,26.1,1001.7,81.7,368.05,4.5,2.4,5.7,0,22,0,4,0,127.708333,46.970833,46.875
2016,7,31,29,32.2,26.1,1001.7,81.7,368.05,4.5,2.4,5.7,0,22,0,4,0,99.083333,34.758333,34.125
2016,8,1,29.5,33.6,25.4,999.3,78,10.67,4.7,2.2,5.4,0,18,0,4,0,100.083333,36.141667,36.125
2016,8,2,29.7,33.8,27.2,997.7,76,4.06,4.8,1.9,5.4,0,18,0,4,0,63.125,17.845833,18
2016,8,3,30.4,34.4,27.2,998.6,71,4.06,5,3.9,9.4,0,18,0,4,0,72.416667,22.258333,21.916667
2016,8,4,29.5,33.2,26.8,1001.3,78.1,172.98,4.8,2.1,5.5,0,18,0,4,0,66.166667,19.279167,19.25
2016,8,5,29.5,33.2,26.8,1001.3,78.1,172.98,4.8,2.1,5.5,0,18,0,4,0,65.166667,18.816667,19.166667
2016,8,6,29.5,33.2,26.8,1001.3,78.1,172.98,4.8,2.1,5.5,0,18,0,4,0,69.958333,21.091667,20.958333
2016,8,7,29.3,32.6,27,1002.5,79,0,4.8,3.5,5.4,0,18,0,4,0,70.083333,21.2,21.5
2016,8,8,29.3,33.3,27,1001.1,78,0.51,4.8,2.2,3.5,0,18,0,4,0,76.708333,24.279167,24.083333
2016,8,9,27.5,28.8,26.3,999.5,83,2.29,4.3,3.9,5.4,0,18,0,4,0,66.375,19.4,19.333333
2016,8,10,29.5,33.2,26.8,1001.3,78.1,172.98,4.8,2.1,5.5,0,18,0,4,0,56.875,15.329167,15.291667
2016,8,11,29.5,33.2,26.8,1001.3,78.1,172.98,4.8,2.1,5.5,0,18,0,4,0,87.375,29.266667,30.208333
2016,8,12,29.5,33.2,26.8,1001.3,78.1,172.98,4.8,2.1,5.5,0,18,0,4,0,94.791667,32.75,32.333333
2016,8,13,29.8,33.3,28,1001.3,81,10.67,5,0,5.5,0,18,0,4,0,117.25,42.108333,42.75
2016,8,14,29.8,33.4,27.2,999.7,83,1.52,4.5,0,5.5,0,18,0,4,0,123.333333,44.841667,45.125
2016,8,15,30.2,34.8,28,996.7,77,0.51,4.8,2.2,3.5,0,18,0,4,0,114.5,46.475,45.791667
2016,8,16,29.5,33.2,26.8,1001.3,78.1,172.98,4.8,2.1,5.5,0,18,0,4,0,74.458333,23.029167,22.583333
2016,8,17,29.5,33.2,26.8,1001.3,78.1,172.98,4.8,2.1,5.5,0,18,0,4,0,55.708333,15.241667,15.75
2016,8,18,29.5,33.2,26.8,1001.3,78.1,172.98,4.8,2.1,5.5,0,18,0,4,0,101.166667,35.041667,35.625
2016,8,19,30.7,34.8,26.6,1001.7,73,0,4.5,1.9,5.4,0,18,0,4,0,121,43.7,44.083333
2016,8,20,30.7,33.6,27.8,1000.5,76,0,4.7,1.9,5.4,0,18,0,4,0,135.083333,53.491667,55.291667
2016,8,21,26.4,29.6,25,1000.1,85,18.54,4.2,4.3,7.6,0,18,0,4,0,117.291667,44.883333,43.083333
2016,8,22,29.5,33.2,26.8,1001.3,78.1,172.98,4.8,2.1,5.5,0,18,0,4,0,102.75,36.133333,37.375
2016,8,23,29.5,33.2,26.8,1001.3,78.1,172.98,4.8,2.1,5.5,0,18,0,4,0,160.333333,76.829167,78.916667
2016,8,24,29.5,33.2,26.8,1001.3,78.1,172.98,4.8,2.1,5.5,0,18,0,4,0,157.583333,70.654167,69.541667
2016,8,25,31.8,36.1,25.8,1003,74,32.77,5.3,0,5.5,0,18,0,4,0,157.583333,72.845833,70.833333
2016,8,26,29.4,33.2,26,1005.3,83,0,4.8,0,5.5,0,18,0,4,0,89.5,29.991667,30.333333
2016,8,27,30.2,35.4,27.4,1006.5,78,0.51,5,0.6,3.5,0,18,0,4,0,101.916667,35.520833,35.416667
2016,8,28,29.5,33.2,26.8,1001.3,78.1,172.98,4.8,2.1,5.5,0,18,0,4,0,118.291667,45.033333,46.541667
2016,8,29,29.5,33.2,26.8,1001.3,78.1,172.98,4.8,2.1,5.5,0,18,0,4,0,119.375,44.3875,39.7
2016,8,30,29.5,33.2,26.8,1001.3,78.1,172.98,4.8,2.1,5.5,0,18,0,4,0,88.958333,30.075,29.708333
2016,8,31,29.3,33.7,28.2,1004.5,81,0,5.1,0.7,3.5,0,18,0,4,0,75.083333,23.583333,23.541667
2016,9,1,29.1,33.4,27.7,1002.7,82,2.03,5,1.1,3.5,0,18,0,6,0,106.4,29.21,39.7
2016,9,2,29.1,32.8,26.2,1000.5,83,0,4.7,1.1,3.5,0,18,0,6,0,107,37.595833,38.041667
2016,9,3,28.8,32.6,26.1,1000.2,83,6.1,4.3,0,3.5,0,18,0,6,0,93.458333,31.883333,31.75
2016,9,4,29,32.7,26.7,1004.3,81.9,143.77,4.6,0.9,4.3,0,18,0,6,0,91.083333,31.1,30.5
2016,9,5,29,32.7,26.7,1004.3,81.9,143.77,4.6,0.9,4.3,0,18,0,6,0,76.125,24.079167,24.416667
2016,9,6,29,32.7,26.7,1004.3,81.9,143.77,4.6,0.9,4.3,0,18,0,6,0,84.458333,27.808333,28.375
2016,9,7,28.9,32.8,26.4,1002.2,80,0.76,4.5,2.4,5.4,0,18,0,6,0,103.166667,36.391667,36.5
2016,9,8,29.6,33,27.9,1004,78,0,4.8,0.9,5.4,0,18,0,6,0,128.083333,46.970833,47.5
2016,9,9,30.6,33.2,27.5,1005.4,69,0,5,3,5.4,0,18,0,6,0,130.5,51.529167,51.416667
2016,9,10,29,32.7,26.7,1004.3,81.9,143.77,4.6,0.9,4.3,0,18,0,6,0,132.333333,49.591667,50.291667
2016,9,11,29,32.7,26.7,1004.3,81.9,143.77,4.6,0.9,4.3,0,18,0,6,0,116.583333,41.825,41.375
2016,9,12,29,32.7,26.7,1004.3,81.9,143.77,4.6,0.9,4.3,0,18,0,6,0,119.416667,42.966667,42.458333
2016,9,13,26.4,29.2,25.4,1006.6,94,11.94,4,0,4.3,0,18,0,6,0,80.458333,25.7625,26.5
2016,9,14,29,32.7,26.7,1004.3,81.9,143.77,4.6,0.9,4.3,0,18,0,6,0,91.708333,30.925,30.208333
2016,9,15,30.9,34.2,26.6,1005.2,72,0.25,4.8,0,4.3,0,18,0,6,0,90,30.045833,30.5
2016,9,16,29.6,33.2,27.2,1005,79,0,5,0,4.3,0,18,0,6,0,83.458333,27.2125,27.375
2016,9,17,29,32.7,26.7,1004.3,81.9,143.77,4.6,0.9,4.3,0,18,0,6,0,76.25,24.095833,23.416667
2016,9,18,29,32.7,26.7,1004.3,81.9,143.77,4.6,0.9,4.3,0,18,0,6,0,86.791667,28.9875,29.375
2016,9,19,29,32.7,26.7,1004.3,81.9,143.77,4.6,0.9,4.3,0,18,0,6,0,89.125,30.120833,30.541667
2016,9,20,29,32.7,26.7,1004.3,81.9,143.77,4.6,0.9,4.3,0,18,0,6,0,94.666667,33.254167,33.125
2016,9,21,28.3,31.8,26.1,1007.8,88,3.81,4.5,0,4.3,0,18,0,6,0,93.375,31.7,31.875
2016,9,22,28.2,32.7,26,1007.2,85,0.51,4.7,0,4.3,0,18,0,6,0,100.041667,34.758333,34.833333
2016,9,23,29.4,34,25.6,1005.5,75,0,4.7,0.6,3.5,0,18,0,6,0,94.583333,32.270833,31.291667
2016,9,24,29,32.7,26.7,1004.3,81.9,143.77,4.6,0.9,4.3,0,18,0,6,0,77.958333,24.779167,25.708333
2016,9,25,29,32.7,26.7,1004.3,81.9,143.77,4.6,0.9,4.3,0,18,0,6,0,94.333333,32.225,32.041667
2016,9,26,29,32.7,26.7,1004.3,81.9,143.77,4.6,0.9,4.3,0,18,0,6,0,105.291667,38.979167,40.541667
2016,9,27,29.8,34.4,25.8,1006,79,0,4.8,0,4.3,0,18,0,6,0,135.5,54.583333,55.25
2016,9,28,28.1,30.3,27.2,1005.1,89,0.51,4.3,0,4.3,0,18,0,6,0,158.625,71.908333,71.958333
2016,9,29,29.3,34.1,26.5,1004.7,83,11.68,4.5,1.9,3.5,0,18,0,6,0,126.125,51.0375,48.875
2016,9,30,29,32.7,26.7,1004.3,81.9,143.77,4.6,0.9,4.3,0,18,0,6,0,110.625,40.6875,41.5
2016,10,1,29,34,25.8,1007,79,0.25,4.5,0.6,3.5,0,11,0,6,0,119.916667,45.425,45.833333
2016,10,2,28.9,32.3,27.2,1008.5,84,0,5,0.7,3.5,0,11,0,6,0,138.791667,56.441667,57.125
2016,10,3,28.3,33,25.4,1006.9,74.3,73.9,4.6,0.9,4.4,0,11,0,6,0,140.708333,55.1375,54.791667
2016,10,4,30.2,35.4,27.6,1003.8,77,0,4.8,0,4.4,0,11,0,6,0,161.666667,76.416667,76.333333
2016,10,5,28.3,33,25.4,1006.9,74.3,73.9,4.6,0.9,4.4,0,11,0,6,0,112.666667,44.2125,43.583333
2016,10,6,28.3,33,25.4,1006.9,74.3,73.9,4.6,0.9,4.4,0,11,0,6,0,146.791667,71.666667,72.666667
2016,10,7,28.3,33,25.4,1006.9,74.3,73.9,4.6,0.9,4.4,0,11,0,6,0,110.5,43.770833,41.916667
2016,10,8,28.6,31,26.4,1007.1,84,0,4.3,0,4.4,0,11,0,6,0,105.541667,37.120833,36.791667
2016,10,9,28.1,33,26.4,1004.8,84,0,4.5,0.7,3.5,0,11,0,6,0,105.666667,37.9375,38.083333
2016,10,10,28.8,33.5,26.6,1004.3,79,0.25,4.7,0.6,3.5,0,11,0,6,0,104.625,37.104167,36.833333
2016,10,11,28.3,33,25.4,1006.9,74.3,73.9,4.6,0.9,4.4,0,11,0,6,0,78.583333,25.129167,25
2016,10,12,28.3,33,25.4,1006.9,74.3,73.9,4.6,0.9,4.4,0,11,0,6,0,104.916667,37.125,38.416667
2016,10,13,28.3,33,25.4,1006.9,74.3,73.9,4.6,0.9,4.4,0,11,0,6,0,164.208333,87.483333,87
2016,10,14,28.3,33,25.4,1006.9,74.3,73.9,4.6,0.9,4.4,0,11,0,6,0,115.458333,44.075,45.666667
2016,10,15,29.6,32.9,24.5,1007.9,62,0,4.7,0.6,3.5,0,11,0,6,0,145.333333,63.629167,63.5
2016,10,16,29.3,34.4,25.6,1008,60,0,4.5,1.5,5.4,0,11,0,6,0,144.583333,59.675,58.625
2016,10,17,29.8,34.7,25.9,1006.5,70,0,4.3,1.5,3.5,0,11,0,6,0,155.416667,64.8625,65.333333
2016,10,18,28.3,33,25.4,1006.9,74.3,73.9,4.6,0.9,4.4,0,11,0,6,0,159.375,73.083333,74.25
2016,10,19,28.3,33,25.4,1006.9,74.3,73.9,4.6,0.9,4.4,0,11,0,6,0,162.833333,78.345833,77.541667
2016,10,20,28.3,33,25.4,1006.9,74.3,73.9,4.6,0.9,4.4,0,11,0,6,0,138.375,58.766667,57.958333
2016,10,21,28.8,35.8,25.5,1006,62,0,4.8,1.5,3.5,0,11,0,6,0,150.625,68.425,69.291667
2016,10,22,29.9,33.6,23.6,1006.7,53,0,4.7,0,3.5,0,11,0,6,0,165.333333,83.279167,84.333333
2016,10,23,29.3,33.2,22.8,1005.9,51,0,4.7,2.8,9.4,0,11,0,6,0,159.333333,75.920833,74.708333
2016,10,24,28.3,33,25.4,1006.9,74.3,73.9,4.6,0.9,4.4,0,11,0,6,0,160.791667,74.416667,75.166667
2016,10,25,28.3,33,25.4,1006.9,74.3,73.9,4.6,0.9,4.4,0,11,0,6,0,164.208333,81.020833,80.458333
2016,10,26,28.3,33,25.4,1006.9,74.3,73.9,4.6,0.9,4.4,0,11,0,6,0,158.916667,78.304167,78.125
2016,10,27,25.2,30.2,24.2,1011.9,89,45.72,4,2.2,9.4,0,11,0,6,0,122.083333,46.933333,45.416667
2016,10,28,26.3,30.5,24,1010.9,86,7.37,4.3,0,4.4,0,11,0,6,0,112.416667,42.016667,43.75
2016,10,29,26.4,31.5,24.5,1010.5,83,10.16,5,0,4.4,0,11,0,6,0,115.916667,42.733333,41.625
2016,10,30,28.3,33,25.4,1006.9,74.3,73.9,4.6,0.9,4.4,0,11,0,6,0,113.208333,40.866667,40.75
2016,10,31,28.3,33,25.4,1006.9,74.3,73.9,4.6,0.9,4.4,0,11,0,6,0,133.416667,55.591667,57.25
2016,11,1,28.4,34,25.6,1011.1,76,0,4.7,0.7,3.5,0,4,0,1,0,135.875,62.979167,61.708333
2016,11,2,30.1,34.1,25.2,1011.1,65,0,4.7,1.1,3.5,0,4,0,1,0,132.208333,51.529167,51.25
2016,11,3,28.5,34.5,26,1011.8,70,0.51,4.5,0,4.3,0,4,0,1,0,134,51.691667,53.625
2016,11,4,24.1,29.5,20.3,1011.2,72.8,24.13,4.2,0.9,4.3,0,4,0,1,0,136.583333,61.591667,60.458333
2016,11,5,24.1,29.5,20.3,1011.2,72.8,24.13,4.2,0.9,4.3,0,4,0,1,0,89.333333,29.966667,28.041667
2016,11,6,24.1,29.5,20.3,1011.2,72.8,24.13,4.2,0.9,4.3,0,4,0,1,0,48.708333,12.408333,12.458333
2016,11,7,23.6,27.4,21.6,1008.9,84,0,4.3,1.5,3.5,0,4,0,1,0,106.833333,41.433333,44.583333
2016,11,8,24,30.2,20.6,1010.6,81,0,4.3,0,4.3,0,4,0,1,0,167.5,88.854167,90.666667
2016,11,9,25.9,31.2,20.4,1011.3,66,0,4.8,0,4.3,0,4,0,1,0,150.041667,75.541667,72.958333
2016,11,10,24.1,29.5,20.3,1011.2,72.8,24.13,4.2,0.9,4.3,0,4,0,1,0,167.291667,91.8875,94.541667
2016,11,11,24.1,29.5,20.3,1011.2,72.8,24.13,4.2,0.9,4.3,0,4,0,1,0,241.541667,183.354167,186.791667
2016,11,12,24.1,29.5,20.3,1011.2,72.8,24.13,4.2,0.9,4.3,0,4,0,1,0,202.125,141.229167,139.708333
2016,11,13,24.1,29.5,20.3,1011.2,72.8,24.13,4.2,0.9,4.3,0,4,0,1,0,202.708333,137.141667,93.083333
2016,11,14,24.6,30.6,20.2,1012.9,60,0,4,1.5,3.5,0,4,0,1,0,200.25,135.045833,134.333333
2016,11,15,23.8,29.8,19,1012.2,62,0,4,1.9,5.4,0,4,0,1,0,209.541667,154.308333,153.541667
2016,11,16,24.7,29.7,20,1012.8,63,0,4.3,1.9,3.5,0,4,0,1,0,188.791667,123.7125,122.041667
2016,11,17,24.1,29.5,20.3,1011.2,72.8,24.13,4.2,0.9,4.3,0,4,0,1,0,178.916667,109.541667,108.208333
2016,11,18,24.1,29.5,20.3,1011.2,72.8,24.13,4.2,0.9,4.3,0,4,0,1,0,189.625,123.441667,123.958333
2016,11,19,24.1,29.5,20.3,1011.2,72.8,24.13,4.2,0.9,4.3,0,4,0,1,0,193.958333,127.016667,125.041667
2016,11,20,24.1,29.5,20.3,1011.2,72.8,24.13,4.2,0.9,4.3,0,4,0,1,0,178.125,106.1,105.416667
2016,11,21,21.9,28.5,18.8,1010.4,71,0,4,0,4.3,0,4,0,1,0,171,97.195833,98.875
2016,11,22,24.1,29.5,20.3,1011.2,72.8,24.13,4.2,0.9,4.3,0,4,0,1,0,188.541667,120.75,119.958333
2016,11,23,22.2,28.5,17.7,1011.2,73,0,3.4,0.7,3.5,0,4,0,1,0,196.583333,132.55,133.375
2016,11,24,24.1,29.5,20.3,1011.2,72.8,24.13,4.2,0.9,4.3,0,4,0,1,0,183.25,115.7875,115.416667
2016,11,25,22.7,29.2,18.3,1010.5,69,0,4.2,0.6,3.5,0,4,0,1,0,234.916667,177.829167,179.083333
2016,11,26,24.1,29.5,20.3,1011.2,72.8,24.13,4.2,0.9,4.3,0,4,0,1,0,182.666667,113.658333,113.333333
2016,11,27,24.1,29.5,20.3,1011.2,72.8,24.13,4.2,0.9,4.3,0,4,0,1,0,182.208333,111.670833,110.416667
2016,11,28,24.1,29.5,20.3,1011.2,72.8,24.13,4.2,0.9,4.3,0,4,0,1,0,197.333333,129.266667,128.916667
2016,11,29,24.1,29.5,20.3,1011.2,72.8,24.13,4.2,0.9,4.3,0,4,0,1,0,183.166667,111.591667,110
2016,11,30,23,29.2,18.6,1014.7,73,0,4.2,0.7,3.5,0,4,0,1,0,161.375,83.5875,84.583333
2016,12,1,24.3,29.6,18.8,1014.2,69,0,4.2,0.6,3.5,0,0,0,0,0,170,92.0875,93.708333
2016,12,2,22.9,29.6,18.8,1014.9,75,0,3.9,0.6,3.5,0,0,0,0,0,178.166667,107.5,108.208333
2016,12,3,24.3,29.5,19,1015.8,63,0,4,0.9,3.5,0,0,0,0,0,206.291667,141.3,141.208333
2016,12,4,21.6,27.6,17.2,1013.3,70,0,3.5,1.2,3.6,0,0,0,0,0,168.041667,93.629167,93.333333
2016,12,5,21.6,27.6,17.2,1013.3,70,0,3.5,1.2,3.6,0,0,0,0,0,189.041667,126.341667,128
2016,12,6,21.6,27.6,17.2,1013.3,70,0,3.5,1.2,3.6,0,0,0,0,0,191.75,129.733333,129.041667
2016,12,7,20.9,30.7,16.4,1012.8,72,0,3.9,0,3.6,0,0,0,0,0,197.833333,127.4,123.125
2016,12,8,20.8,31,15.5,1011.6,68,0,4.2,0.6,3.5,0,0,0,0,0,174.541667,106.616667,109.416667
2016,12,9,21.4,27.4,17,1010.9,70,0,3.5,1.9,3.5,0,0,0,0,0,199.291667,139.45,140.791667
2016,12,10,21.6,27.6,17.2,1013.3,70,0,3.5,1.2,3.6,0,0,0,0,0,197.916667,139.308333,139.333333
2016,12,11,21.6,27.6,17.2,1013.3,70,0,3.5,1.2,3.6,0,0,0,0,0,203.083333,143.85,142.75
2016,12,12,21.6,27.6,17.2,1013.3,70,0,3.5,1.2,3.6,0,0,0,0,0,196.083333,137.3125,136.375
2016,12,13,21.6,27.6,17.2,1013.3,70,0,3.5,1.2,3.6,0,0,0,0,0,205.375,150.495833,152.375
2016,12,14,19.3,23.4,17,1013.1,73,0,3.2,1.5,3.5,0,0,0,0,0,228.708333,177.4125,178.541667
2016,12,15,20.7,26.3,15.8,1013.1,68,0,3.4,2.4,3.5,0,0,0,0,0,232.083333,179.008333,181.291667
2016,12,16,19.9,26.8,16.4,1013.1,73,0,3.4,0,3.5,0,0,0,0,0,226.708333,167.491667,168.125
2016,12,17,21.6,27.6,17.2,1013.3,70,0,3.5,1.2,3.6,0,0,0,0,0,245.916667,190.3375,189.833333
2016,12,18,21.6,27.6,17.2,1013.3,70,0,3.5,1.2,3.6,0,0,0,0,0,248.291667,196.533333,194.916667
2016,12,19,21.6,27.6,17.2,1013.3,70,0,3.5,1.2,3.6,0,0,0,0,0,237.625,187.420833,189.541667
2016,12,20,21.2,26.8,18.2,1013.1,67,0,3.9,0.7,3.5,0,0,0,0,0,223.875,169.841667,168.791667
2016,12,21,21.6,27.6,17.2,1013.3,70,0,3.5,1.2,3.6,0,0,0,0,0,265,214.241667,216.166667
2016,12,22,21.6,27.6,17.2,1013.3,70,0,3.5,1.2,3.6,0,0,0,0,0,280.041667,228.979167,226.375
2016,12,23,21.6,27.6,17.2,1013.3,70,0,3.5,1.2,3.6,0,0,0,0,0,289.833333,239.3375,242.708333
2016,12,24,21.6,27.6,17.2,1013.3,70,0,3.5,1.2,3.6,0,0,0,0,0,322.666667,272.791667,273.125
2016,12,25,21.6,27.6,17.2,1013.3,70,0,3.5,1.2,3.6,0,0,0,0,0,253.75,199.316667,197.166667
2016,12,26,22.9,27.5,18.5,1012.3,74,0,2.6,0.9,3.5,0,0,0,0,0,266.791667,216.0875,217.041667
2016,12,27,21.3,26.5,18.3,1013.6,70,0,2.9,1.5,3.5,0,0,0,0,0,222.208333,166.545833,161.125
2016,12,28,21.6,27.6,17.2,1013.3,70,0,3.5,1.2,3.6,0,0,0,0,0,203.416667,146.645833,147.625
2016,12,29,21.6,27.6,17.2,1013.3,70,0,3.5,1.2,3.6,0,0,0,0,0,212.541667,158.725,156.791667
2016,12,30,21.6,27.6,17.2,1013.3,70,0,3.5,1.2,3.6,0,0,0,0,0,223.833333,167.816667,169.166667
2016,12,31,21.6,27.6,17.2,1013.3,70,0,3.5,1.2,3.6,0,0,0,0,0,242.083333,191.4,197.458333
2017,1,1,20.8,26.2,15.5,1013.5,62.8,0,3.2,1.6,4.2,0,0,0,0,1,287.217391,236.691304,231.521739
2017,1,2,20.3,27.5,16.4,1014,72,0,2.6,0,5.4,0,0,0,0,1,262.416667,208.5875,209.625
2017,1,3,22.5,27.2,15.9,1013.5,66,0,3.2,2.2,5.4,0,0,0,0,1,242.166667,184.2625,181.916667
2017,1,4,23.6,27.2,16.7,1012.5,53,0,2.9,3.1,5.4,0,0,0,0,1,189.75,127.166667,127.708333
2017,1,5,20.8,26.2,15.5,1013.5,62.8,0,3.2,1.6,4.2,0,0,0,0,1,253.375,203.220833,206.791667
2017,1,6,20.8,26.2,15.5,1013.5,62.8,0,3.2,1.6,4.2,0,0,0,0,1,228.45,193.25,194.38
2017,1,7,20.8,26.2,15.5,1013.5,62.8,0,3.2,1.6,4.2,0,0,0,0,1,228.45,193.25,194.38
2017,1,8,20.8,27,13.8,1011.6,59,0,3.5,0.9,3.5,0,0,0,0,1,228.45,193.25,194.38
2017,1,9,22.9,27.3,15.4,1010.7,44,0,3.7,0.9,3.5,0,0,0,0,1,260.416667,201.908333,199.916667
2017,1,10,20.8,26.2,15.5,1013.5,62.8,0,3.2,1.6,4.2,0,0,0,0,1,243.875,187.191667,183.958333
2017,1,11,20,25,14.8,1012.1,63,0,2.7,2.2,5.4,0,0,0,0,1,222.875,171.225,176.291667
2017,1,12,20.8,26.2,15.5,1013.5,62.8,0,3.2,1.6,4.2,0,0,0,0,1,208.625,146.841667,141.875
2017,1,13,20.8,26.2,15.5,1013.5,62.8,0,3.2,1.6,4.2,0,0,0,0,1,185.416667,121.204167,120.875
2017,1,14,20.8,26.2,15.5,1013.5,62.8,0,3.2,1.6,4.2,0,0,0,0,1,197.541667,140.0125,139.375
2017,1,15,20.8,26.2,15.5,1013.5,62.8,0,3.2,1.6,4.2,0,0,0,0,1,230.333333,177.195833,177.5
2017,1,16,20.8,26.2,15.5,1013.5,62.8,0,3.2,1.6,4.2,0,0,0,0,1,224.166667,171.7625,172.375
2017,1,17,20.8,26.2,15.5,1013.5,62.8,0,3.2,1.6,4.2,0,0,0,0,1,297.625,248.733333,254.416667
2017,1,18,20.8,26.2,15.5,1013.5,62.8,0,3.2,1.6,4.2,0,0,0,0,1,339.041667,292.125,289.416667
2017,1,19,20.8,26.2,15.5,1013.5,62.8,0,3.2,1.6,4.2,0,0,0,0,1,245.916667,189.975,183.5
2017,1,20,20.8,26.2,15.5,1013.5,62.8,0,3.2,1.6,4.2,0,0,0,0,1,256.291667,205.2875,206.208333
2017,1,21,20.8,26.2,15.5,1013.5,62.8,0,3.2,1.6,4.2,0,0,0,0,1,245.75,193.3,193.916667
2017,1,22,20.8,26.2,15.5,1013.5,62.8,0,3.2,1.6,4.2,0,0,0,0,1,260.916667,210.191667,210.541667
2017,1,23,20.8,26.2,15.5,1013.5,62.8,0,3.2,1.6,4.2,0,0,0,0,1,261.625,211.604167,213.416667
2017,1,24,20.8,26.2,15.5,1013.5,62.8,0,3.2,1.6,4.2,0,0,0,0,1,256.375,204.8,159.583333
2017,1,25,22.3,29.4,14.4,1017.2,57,0,3.9,0,4.2,0,0,0,0,1,300.5,243.195833,247.833333
2017,1,26,20.8,26.2,15.5,1013.5,62.8,0,3.2,1.6,4.2,0,0,0,0,1,281.875,228.891667,225.541667
2017,1,27,21.7,27,17.1,1013.8,67,0,3.9,0,4.2,0,0,0,0,1,328.916667,285.670833,285.75
2017,1,28,22.4,27.8,16.7,1013.2,64,0,3.5,1.5,3.5,0,0,0,0,1,250.458333,199.770833,192.208333
2017,1,29,20.8,26.2,15.5,1013.5,62.8,0,3.2,1.6,4.2,0,0,0,0,1,208.333333,141.625,140.833333
2017,1,30,20.8,26.2,15.5,1013.5,62.8,0,3.2,1.6,4.2,0,0,0,0,1,188.416667,125.5875,125.708333
2017,1,31,20.8,26.2,15.5,1013.5,62.8,0,3.2,1.6,4.2,0,0,0,0,1,223.708333,167.829167,177.083333
2017,2,1,20.1,27.4,15,1014.9,60,0,3.5,1.3,3.5,0,0,0,0,1,259.416667,207.816667,200.75
2017,2,2,23.7,29.4,18.5,1011.2,58,0.51,3.8,1.3,3.8,0,0,0,0,1,227.291667,170.9125,171.458333
2017,2,3,23.7,29.4,18.5,1011.2,58,0.51,3.8,1.3,3.8,0,0,0,0,1,278.75,228.929167,232.625
2017,2,4,23.7,29.4,18.5,1011.2,58,0.51,3.8,1.3,3.8,0,0,0,0,1,230.583333,173.454167,170.333333
2017,2,5,26.1,32,16,1012,37,0,4.3,1.3,3.5,0,0,0,0,1,186.416667,120.9375,120.333333
2017,2,6,23.8,31,19.4,1010.3,54,0,3.7,0,3.5,0,0,0,0,1,219.416667,162.783333,162.458333
2017,2,7,23.7,29.4,18.5,1011.2,58,0.51,3.8,1.3,3.8,0,0,0,0,1,187.208333,122.279167,122.583333
2017,2,8,23.7,29.4,18.5,1011.2,58,0.51,3.8,1.3,3.8,0,0,0,0,1,213.875,156.3125,153.333333
2017,2,9,23.7,29.4,18.5,1011.2,58,0.51,3.8,1.3,3.8,0,0,0,0,1,204.958333,144.391667,146.833333
2017,2,10,23.7,29.4,18.5,1011.2,58,0.51,3.8,1.3,3.8,0,0,0,0,1,294.125,245.458333,248.166667
2017,2,11,23.7,29.4,18.5,1011.2,58,0.51,3.8,1.3,3.8,0,0,0,0,1,237,184.9625,181.375
2017,2,12,23.7,29.4,18.5,1011.2,58,0.51,3.8,1.3,3.8,0,0,0,0,1,187.041667,123.529167,122.875
2017,2,13,23.7,29.4,18.5,1011.2,58,0.51,3.8,1.3,3.8,0,0,0,0,1,220.083333,163.558333,167.916667
2017,2,14,23.7,29.4,18.5,1011.2,58,0.51,3.8,1.3,3.8,0,0,0,0,1,273.125,220.666667,218.041667
2017,2,15,23.7,29.4,18.5,1011.2,58,0.51,3.8,1.3,3.8,0,0,0,0,1,246.833333,190.608333,137.416667
2017,2,16,23.7,29.4,18.5,1011.2,58,0.51,3.8,1.3,3.8,0,0,0,0,1,230.583333,178.875,211.541667
2017,2,17,23.7,29.4,18.5,1011.2,58,0.51,3.8,1.3,3.8,0,0,0,0,1,239.208333,186.266667,186.583333
2017,2,18,23.7,29.4,18.5,1011.2,58,0.51,3.8,1.3,3.8,0,0,0,0,1,261,209.029167,210.833333
2017,2,19,23.7,29.4,18.5,1011.2,58,0.51,3.8,1.3,3.8,0,0,0,0,1,311.5,261.583333,265.166667
2017,2,20,23.7,29.4,18.5,1011.2,58,0.51,3.8,1.3,3.8,0,0,0,0,1,228.083333,172.375,179.791667
2017,2,21,23.7,29.4,18.5,1011.2,58,0.51,3.8,1.3,3.8,0,0,0,0,1,171.291667,94.85,93.708333
2017,2,22,23.7,29.4,18.5,1011.2,58,0.51,3.8,1.3,3.8,0,0,0,0,1,164.5,81.5625,117.541667
2017,2,23,23.7,27.9,18.4,1011.9,58,0.51,4,0,3.8,0,0,0,0,1,164.5,100,220.625
2017,2,24,23.7,29.4,18.5,1011.2,58,0.51,3.8,1.3,3.8,0,0,0,0,1,164.5,138.28,2.541667
2017,2,25,23.7,29.4,18.5,1011.2,58,0.51,3.8,1.3,3.8,0,0,0,0,1,236.583333,138.28,91.55
2017,2,26,22.2,29.8,15.6,1010.3,41,0,4.8,0.9,3.5,0,0,0,0,1,236.583333,138.28,179.833333
